chapter,verse,manuscript,base_reading,ms_reading,type,base_context_10w,ms_context_10w
7,J 7:46,P66,ανθρωπος ελαλη σεν,ανος,substitution_lexical,ϋπη ρεται απεκριθησα¯ ουδεποτε ουτως ανθρωπος ελαλη σεν ως ουτος λα λει ο,ουτως' ανος ελαλησεν ελαλησεν ουτως ανος ως ουτος λαλει ο αν
7,J 7:46,P66,λα λει,λαλει,substitution_morphological,ανθρωπος ελαλη σεν ως ουτος λα λει ο ελαλησεν ουτως ανθρωπος,ελαλησεν ουτως ανος ως ουτος λαλει ο αν θρωπος
7,J 7:46,P66,ελαλησεν ουτως ανθρωπος,αν θρωπος,substitution_morphological,ως ουτος λα λει ο ελαλησεν ουτως ανθρωπος,ανος ως ουτος λαλει ο αν θρωπος
7,J 7:46,B,[ADD],απεκριθησαν,addition,οι δε ϋπη ρεται απεκριθησα¯,απεκριθησαν οι ϋπηρεται ουδεποτε ελαλησεν ουτως
7,J 7:46,B,δε ϋπη ρεται απεκριθησα¯,ϋπηρεται,substitution_lexical,οι δε ϋπη ρεται απεκριθησα¯ ουδεποτε ουτως ανθρωπος ελαλη σεν,απεκριθησαν οι ϋπηρεται ουδεποτε ελαλησεν ουτως ανθρω πος
7,J 7:46,B,ουτως ανθρωπος ελαλη σεν ως ουτος λα λει ο,[OMIT],omission,δε ϋπη ρεται απεκριθησα¯ ουδεποτε ουτως ανθρωπος ελαλη σεν ως ουτος λα λει ο ελαλησεν ουτως ανθρωπος,απεκριθησαν οι ϋπηρεται ουδεποτε ελαλησεν ουτως ανθρω πος
7,J 7:46,B,ανθρωπος,ανθρω πος,substitution_morphological,λα λει ο ελαλησεν ουτως ανθρωπος,οι ϋπηρεται ουδεποτε ελαλησεν ουτως ανθρω πος
7,J 7:46,D,[ADD],απεκριθησαν δε,addition,οι δε ϋπη ρεται απεκριθησα¯,απεκριθησαν δε οι ϋπηρεται ουδεποτε ουτως ανθρωπος
7,J 7:46,D,δε ϋπη ρεται απεκριθησα¯,ϋπηρεται,substitution_lexical,οι δε ϋπη ρεται απεκριθησα¯ ουδεποτε ουτως ανθρωπος ελαλη σεν,απεκριθησαν δε οι ϋπηρεται ουδεποτε ουτως ανθρωπος ελαλησεν ως
7,J 7:46,D,ελαλη σεν,ελαλησεν,substitution_morphological,ρεται απεκριθησα¯ ουδεποτε ουτως ανθρωπος ελαλη σεν ως ουτος λα λει ο,οι ϋπηρεται ουδεποτε ουτως ανθρωπος ελαλησεν ως ουτος λαλει
7,J 7:46,D,λα λει ο ελαλησεν ουτως ανθρωπος,λαλει,substitution_lexical,ανθρωπος ελαλη σεν ως ουτος λα λει ο ελαλησεν ουτως ανθρωπος,ουτως ανθρωπος ελαλησεν ως ουτος λαλει
7,J 7:47,P66,[ADD],ουν,addition,απεκριθησαν αυτοις οι φαρισαι οι μη,απεκριθησαν ουν αυτοις οι φαρισαιοι μη και
7,J 7:47,P66,φαρισαι οι,φαρισαιοι,substitution_morphological,απεκριθησαν αυτοις οι φαρισαι οι μη και ϋμεις πεπλανησθαι,απεκριθησαν ουν αυτοις οι φαρισαιοι μη και ϋμεις πεπλα νησθαι
7,J 7:47,P66,πεπλανησθαι,πεπλα νησθαι,substitution_morphological,φαρισαι οι μη και ϋμεις πεπλανησθαι,οι φαρισαιοι μη και ϋμεις πεπλα νησθαι
7,J 7:47,B,αυτοις,ου¯,substitution_lexical,απεκριθησαν αυτοις οι φαρισαι οι μη και,απεκριθησαν ου¯ οι φαρεισαιοι μη και ϋ
7,J 7:47,B,φαρισαι οι,φαρεισαιοι,substitution_morphological,απεκριθησαν αυτοις οι φαρισαι οι μη και ϋμεις πεπλανησθαι,απεκριθησαν ου¯ οι φαρεισαιοι μη και ϋ μεις πεπλανησθε
7,J 7:47,B,ϋμεις πεπλανησθαι,ϋ μεις πεπλανησθε,substitution_morphological,οι φαρισαι οι μη και ϋμεις πεπλανησθαι,ου¯ οι φαρεισαιοι μη και ϋ μεις πεπλανησθε
7,J 7:47,D,φαρισαι οι,φαρισαιοι,substitution_morphological,απεκριθησαν αυτοις οι φαρισαι οι μη και ϋμεις πεπλανησθαι,απεκριθησαν αυτοις οι φαρισαιοι μη κε ϋμεις πεπλανησθαι
7,J 7:48,P66,αρ χοντων πιστευει,αρχοντων,substitution_morphological,μη τις εκ των αρ χοντων πιστευει επιστευσεν εις αυτον η εκ,μη τις εκ των αρχοντων επιστευσεν εις αυτον η εκ
7,J 7:48,P66,τω¯ φαρισαιων,των φα ρισαιων,substitution_morphological,επιστευσεν εις αυτον η εκ τω¯ φαρισαιων,επιστευσεν εις αυτον η εκ των φα ρισαιων
7,J 7:48,B,αρ χοντων πιστευει,αρχοντων,substitution_morphological,μη τις εκ των αρ χοντων πιστευει επιστευσεν εις αυτον η εκ,μη τις εκ των αρχοντων επιστευσεν εις αυτον η εκ
7,J 7:48,B,τω¯ φαρισαιων,των φαρεισαιων,substitution_morphological,επιστευσεν εις αυτον η εκ τω¯ φαρισαιων,επιστευσεν εις αυτον η εκ των φαρεισαιων
7,J 7:48,D,αρ χοντων,αρχοντων,substitution_morphological,μη τις εκ των αρ χοντων πιστευει επιστευσεν εις αυτον η,μη τις εκ των αρχοντων πιστευει εις αυτον η εκ
7,J 7:48,D,επιστευσεν,[OMIT],omission,εκ των αρ χοντων πιστευει επιστευσεν εις αυτον η εκ τω¯,τις εκ των αρχοντων πιστευει εις αυτον η εκ των
7,J 7:48,D,τω¯,των,substitution_morphological,επιστευσεν εις αυτον η εκ τω¯ φαρισαιων,πιστευει εις αυτον η εκ των φαρισαιων
7,J 7:49,P66,αλλ,αλ'λα,substitution_morphological,αλλ ο ο χλος ουτος ο,αλ'λα ο οχλος ουτος ο μη
7,J 7:49,P66,ο χλος,οχλος,substitution_morphological,αλλ ο ο χλος ουτος ο μη γινωσκων τον,αλ'λα ο οχλος ουτος ο μη γινωσκων τον
7,J 7:49,B,αλλ,αλλα,substitution_morphological,αλλ ο ο χλος ουτος ο,αλλα ο οχλος ουτος ο μη
7,J 7:49,B,ο χλος,οχλος,substitution_morphological,αλλ ο ο χλος ουτος ο μη γινωσκων τον,αλλα ο οχλος ουτος ο μη γεινωσκων τον
7,J 7:49,B,νομον,νο μον,substitution_morphological,ουτος ο μη γινωσκων τον νομον επαρατοι εισιν,ουτος ο μη γεινωσκων τον νο μον επαρατοι εισιν
7,J 7:49,D,αλλ,αλλα,substitution_morphological,αλλ ο ο χλος ουτος ο,αλλα ο οχλος ουτος ο μη
7,J 7:49,D,ο χλος,οχλος,substitution_morphological,αλλ ο ο χλος ουτος ο μη γινωσκων τον,αλλα ο οχλος ουτος ο μη γεινωσκων τον
7,J 7:49,D,επαρατοι,επικαταρατοι,substitution_morphological,ο μη γινωσκων τον νομον επαρατοι εισιν,ο μη γεινωσκων τον νομον επικαταρατοι εισιν
7,J 7:50,P66,νικοδη μος προς,νικοδημος προ' ς,substitution_morphological,ειπεν δε νικοδη μος προς αυτους ο ελθων προς αυτον,ειπεν δε νικοδημος προ' ς αυτους ο ελθων προς αυτον
7,J 7:50,P66,[ADD],το,addition,αυτους ο ελθων προς αυτον προτερον εις ων εξ αυτων,αυτους ο ελθων προς αυτον το προτερον εις ων εξ αυτων
7,J 7:50,B,ειπεν δε νικοδη μος,λε γει νεικοδημος,substitution_morphological,ειπεν δε νικοδη μος προς αυτους ο ελθων προς,λε γει νεικοδημος προς αυτους ο ελθων προς
7,J 7:50,B,ων,ω¯,substitution_morphological,ελθων προς αυτον προτερον εις ων εξ αυτων,ελθων προς αυτον προτερον εις ω¯ εξ αυτων
7,J 7:50,D,ειπεν δε νικοδη μος,λεγει νεικοδημος,substitution_morphological,ειπεν δε νικοδη μος προς αυτους ο ελθων προς,λεγει νεικοδημος προς αυτους εις ων εξ
7,J 7:50,D,[ADD],εις ων εξ αυτω¯,addition,δε νικοδη μος προς αυτους ο ελθων προς αυτον προτερον,λεγει νεικοδημος προς αυτους εις ων εξ αυτω¯ ο ελθων προς αυτον νυκτος
7,J 7:50,D,προτερον εις ων εξ αυτων,νυκτος το πρωτον,substitution_lexical,αυτους ο ελθων προς αυτον προτερον εις ων εξ αυτων,αυτω¯ ο ελθων προς αυτον νυκτος το πρωτον
7,J 7:51,P66,ημω¯ κρινι,ημων κρινει,substitution_morphological,μη ο νομος ημω¯ κρινι τον ανθρω πον εαν μη,μη ο νομος ημων κρινει τον ανον εαν μη ακουση
7,J 7:51,P66,ανθρω πον,ανον,substitution_morphological,ο νομος ημω¯ κρινι τον ανθρω πον εαν μη ακου ση πρωτον,ο νομος ημων κρινει τον ανον εαν μη ακουση πρωτον παρ
7,J 7:51,P66,ακου ση,ακουση,substitution_morphological,τον ανθρω πον εαν μη ακου ση πρωτον παρ αυτου και γνω,κρινει τον ανον εαν μη ακουση πρωτον παρ αυτου και γνω
7,J 7:51,B,ημω¯ κρινι,ημων κρινει,substitution_morphological,μη ο νομος ημω¯ κρινι τον ανθρω πον εαν μη,μη ο νομος ημων κρινει τον ανθρω πον εαν μη
7,J 7:51,B,ακου ση πρωτον,ακουση πρω τον,substitution_morphological,τον ανθρω πον εαν μη ακου ση πρωτον παρ αυτου και γνω τι,τον ανθρω πον εαν μη ακουση πρω τον παρ αυτου και γνω τι
7,J 7:51,D,ημω¯ κρινι,ημων κρεινι,substitution_morphological,μη ο νομος ημω¯ κρινι τον ανθρω πον εαν μη,μη ο νομος ημων κρεινι τον ανθρωπον εαν μη ακουση
7,J 7:51,D,ανθρω πον,ανθρωπον,substitution_morphological,ο νομος ημω¯ κρινι τον ανθρω πον εαν μη ακου ση πρωτον,ο νομος ημων κρεινι τον ανθρωπον εαν μη ακουση πρωτον παρ
7,J 7:51,D,ακου ση,ακουση,substitution_morphological,τον ανθρω πον εαν μη ακου ση πρωτον παρ αυτου και γνω,κρεινι τον ανθρωπον εαν μη ακουση πρωτον παρ αυτου και επιγνωσθη
7,J 7:51,D,γνω,επιγνωσθη,substitution_lexical,ση πρωτον παρ αυτου και γνω τι ποιει,ακουση πρωτον παρ αυτου και επιγνωσθη τι εποιησεν
7,J 7:51,D,ποιει,εποιησεν,substitution_morphological,παρ αυτου και γνω τι ποιει,παρ αυτου και επιγνωσθη τι εποιησεν
7,J 7:52,P66,απεκριθη σαν,α πεκριθησαν,substitution_morphological,απεκριθη σαν και ειπον αυτω μη και,α πεκριθησαν και ειπαν αυτω μη και
7,J 7:52,P66,ειπον,ειπαν,substitution_morphological,απεκριθη σαν και ειπον αυτω μη και συ εκ,α πεκριθησαν και ειπαν αυτω μη και συ εκ
7,J 7:52,P66,εραυ,ερευ νβ,substitution_morphological,συ εκ της γαλιλαιας ει εραυ νησον και ϊδε ο τι,συ εκ της γαλιλαιας ει ερευ νβ νησον και ϊδε οτι εκ
7,J 7:52,P66,[ADD],οτι εκ της γαλιλαιας,addition,ει εραυ νησον και ϊδε ο τι προφητης εκ της,ερευ νβ νησον και ϊδε οτι εκ της γαλιλαιας ο προφητης προφητης εκ της
7,J 7:52,P66,τι,προφητης,substitution_lexical,εραυ νησον και ϊδε ο τι προφητης εκ της γαλιλαιας ου,οτι εκ της γαλιλαιας ο προφητης προφητης εκ της γαλιλαιας ουκ
7,J 7:52,P66,ου κ εγειγεται,ουκ εγιρεται,substitution_morphological,τι προφητης εκ της γαλιλαιας ου κ εγειγεται,προφητης προφητης εκ της γαλιλαιας ουκ εγιρεται
7,J 7:52,B,απεκριθη σαν,απεκριθησαν,substitution_morphological,απεκριθη σαν και ειπον αυτω μη και,απεκριθησαν και ειπαν αυτω μη και
7,J 7:52,B,ειπον,ειπαν,substitution_morphological,απεκριθη σαν και ειπον αυτω μη και συ εκ,απεκριθησαν και ειπαν αυτω μη και συ εκ
7,J 7:52,B,εραυ νησον,εραυνησον,substitution_morphological,συ εκ της γαλιλαιας ει εραυ νησον και ϊδε ο τι προφητης,συ εκ της γαλειλαιας ει εραυνησον και ϊδε οτι εκ της
7,J 7:52,B,ο τι προφητης,οτι,substitution_lexical,ει εραυ νησον και ϊδε ο τι προφητης εκ της γαλιλαιας ου κ,γαλειλαιας ει εραυνησον και ϊδε οτι εκ της γαλειλαιας προ φητης
7,J 7:52,B,γαλιλαιας ου κ εγειγεται,γαλειλαιας προ φητης ουκ εγειρεται,substitution_morphological,ο τι προφητης εκ της γαλιλαιας ου κ εγειγεται,και ϊδε οτι εκ της γαλειλαιας προ φητης ουκ εγειρεται
7,J 7:52,D,απεκριθη σαν,απεκριθησαν,substitution_morphological,απεκριθη σαν και ειπον αυτω μη και,απεκριθησαν και ειπαν αυτω μη και
7,J 7:52,D,ειπον,ειπαν,substitution_morphological,απεκριθη σαν και ειπον αυτω μη και συ εκ,απεκριθησαν και ειπαν αυτω μη και σοι εκ
7,J 7:52,D,συ,σοι,substitution_morphological,και ειπον αυτω μη και συ εκ της γαλιλαιας ει εραυ,και ειπαν αυτω μη και σοι εκ της γαλιλαιας ει ερευνησον
7,J 7:52,D,εραυ νησον,ερευνησον,substitution_morphological,συ εκ της γαλιλαιας ει εραυ νησον και ϊδε ο τι προφητης,σοι εκ της γαλιλαιας ει ερευνησον και ϊδε τας γραφας οτι
7,J 7:52,D,ο τι,τας γραφας οτι,substitution_lexical,ει εραυ νησον και ϊδε ο τι προφητης εκ της γαλιλαιας ου,γαλιλαιας ει ερευνησον και ϊδε τας γραφας οτι προφητης εκ της γαλιλαιας ουκ
7,J 7:52,D,ου κ εγειγεται,ουκ εγειρεται,substitution_morphological,τι προφητης εκ της γαλιλαιας ου κ εγειγεται,οτι προφητης εκ της γαλιλαιας ουκ εγειρεται
8,J 8:12,P66,ελαλη σε,ελαλησεν,substitution_morphological,παλιν ουν αυτοις ελαλη σε ο ις λεγων ε γω,παλιν ουν αυτοις ελαλησεν ο ις λεγων εγω ειμι
8,J 8:12,P66,ε γω φως ειμι,εγω,substitution_lexical,ελαλη σε ο ις λεγων ε γω φως ειμι ειμι το φως του κοσμου,αυτοις ελαλησεν ο ις λεγων εγω ειμι το φως του κοσμου
8,J 8:12,P66,ακολου θων,ακο λουθων,substitution_morphological,το φως του κοσμου ο ακολου θων εμοι ου μη περιπατηση εν,το φως του κοσμου ο ακο λουθων εμοι ου μη περιπατηση εν
8,J 8:12,P66,[ADD],κοτια,addition,ου μη περιπατηση εν τη σκοτια αλλ εχει εξει το,ου μη περιπατηση εν τη κοτια σκοτια αλ'λ εξει το φως
8,J 8:12,P66,αλλ εχει,αλ'λ,substitution_morphological,μη περιπατηση εν τη σκοτια αλλ εχει εξει το φως της ζωης,περιπατηση εν τη κοτια σκοτια αλ'λ εξει το φως της ζωης
8,J 8:12,B,σε ο,σεν,substitution_morphological,παλιν ουν αυτοις ελαλη σε ο ις λεγων ε γω φως,παλιν ουν αυτοις ελαλη σεν ις λεγων εγω ειμι το
8,J 8:12,B,ε γω φως ειμι,εγω,substitution_lexical,ελαλη σε ο ις λεγων ε γω φως ειμι ειμι το φως του κοσμου,αυτοις ελαλη σεν ις λεγων εγω ειμι το φως του κοσμου
8,J 8:12,B,ακολου θων εμοι,ακολουθων μοι,substitution_morphological,το φως του κοσμου ο ακολου θων εμοι ου μη περιπατηση εν τη,το φως του κοσμου ο ακολουθων μοι ου μη περιπατηση εν τη
8,J 8:12,B,σκοτια,σκο τια,substitution_morphological,ου μη περιπατηση εν τη σκοτια αλλ εχει εξει το φως,ου μη περιπατηση εν τη σκο τια αλλ εξει το φως της
8,J 8:12,B,εχει,[OMIT],omission,περιπατηση εν τη σκοτια αλλ εχει εξει το φως της ζωης,εν τη σκο τια αλλ εξει το φως της ζωης
8,J 8:12,D,[ADD],ελαλησεν,addition,παλιν ουν αυτοις ελαλη σε ο ις,παλιν ουν ελαλησεν αυτοις ο ιης λεγων εγω
8,J 8:12,D,ελαλη σε,[OMIT],omission,παλιν ουν αυτοις ελαλη σε ο ις λεγων ε γω,παλιν ουν ελαλησεν αυτοις ο ιης λεγων εγω ειμι
8,J 8:12,D,ις,ιης,substitution_morphological,ουν αυτοις ελαλη σε ο ις λεγων ε γω φως ειμι,παλιν ουν ελαλησεν αυτοις ο ιης λεγων εγω ειμι το φως
8,J 8:12,D,ε γω φως ειμι,εγω,substitution_lexical,ελαλη σε ο ις λεγων ε γω φως ειμι ειμι το φως του κοσμου,ελαλησεν αυτοις ο ιης λεγων εγω ειμι το φως του κοσμου
8,J 8:12,D,ακολου θων,ακολουθων,substitution_morphological,το φως του κοσμου ο ακολου θων εμοι ου μη περιπατηση εν,το φως του κοσμου ο ακολουθων εμοι ου μη περιπατησει εν
8,J 8:12,D,σκοτια αλλ εχει,σκοτεια αλλα,substitution_morphological,ου μη περιπατηση εν τη σκοτια αλλ εχει εξει το φως της ζωης,ου μη περιπατησει εν τη σκοτεια αλλα εξει το φως της ζωης
8,J 8:13,P66,φαρισαιοι,φαρισαι οι,substitution_morphological,ειπον ουν αυτω οι φαρισαιοι συ πε ρι σεαυτου μαρτυ,ειπον ουν αυτω οι φαρισαι οι συ περι σεαυτου μαρτυρις η
8,J 8:13,P66,πε ρι,περι,substitution_morphological,ουν αυτω οι φαρισαιοι συ πε ρι σεαυτου μαρτυ ρις η μαρτυρια,αυτω οι φαρισαι οι συ περι σεαυτου μαρτυρις η μαρ τυρια
8,J 8:13,P66,μαρτυ ρις,μαρτυρις,substitution_morphological,φαρισαιοι συ πε ρι σεαυτου μαρτυ ρις η μαρτυρια σου ουκ εστιν,φαρισαι οι συ περι σεαυτου μαρτυρις η μαρ τυρια σου ουκ
8,J 8:13,P66,μαρτυρια,μαρ τυρια,substitution_morphological,ρι σεαυτου μαρτυ ρις η μαρτυρια σου ουκ εστιν αληθης,συ περι σεαυτου μαρτυρις η μαρ τυρια σου ουκ εστιν αληθης
8,J 8:13,B,αυτω,αυ †τω,substitution_morphological,ειπον ουν αυτω οι φαρισαιοι συ πε ρι,ειπον ουν αυ †τω οι φαρεισαιοι συ πε ρι
8,J 8:13,B,μαρτυ ρις,μαρτυρεις,substitution_morphological,φαρισαιοι συ πε ρι σεαυτου μαρτυ ρις η μαρτυρια σου ουκ εστιν,φαρεισαιοι συ πε ρι σεαυτου μαρτυρεις η μαρτυρια σου ουκ εστι¯
8,J 8:13,B,εστιν,εστι¯,substitution_morphological,ρις η μαρτυρια σου ουκ εστιν αληθης,μαρτυρεις η μαρτυρια σου ουκ εστι¯ αληθης
8,J 8:13,D,πε ρι,περι,substitution_morphological,ουν αυτω οι φαρισαιοι συ πε ρι σεαυτου μαρτυ ρις η μαρτυρια,ουν αυτω οι φαρισαιοι συ περι σεαυτου μαρτυρεις η μαρτυρια σου
8,J 8:13,D,μαρτυ ρις,μαρτυρεις,substitution_morphological,φαρισαιοι συ πε ρι σεαυτου μαρτυ ρις η μαρτυρια σου ουκ εστιν,οι φαρισαιοι συ περι σεαυτου μαρτυρεις η μαρτυρια σου ουκ εστιν
8,J 8:14,P66,[ADD],απε κριθη ις και,addition,ειπεν αυτοις ο ις καν,απε κριθη ις και ειπεν αυτοις καν γε εγω
8,J 8:14,P66,ο ις,[OMIT],omission,ειπεν αυτοις ο ις καν εγω μαρτυρω περι εμαυτου,κριθη ις και ειπεν αυτοις καν γε εγω μαρτυρω περι
8,J 8:14,P66,[ADD],γε,addition,ειπεν αυτοις ο ις καν εγω μαρτυρω περι εμαυτου αλη,ις και ειπεν αυτοις καν γε εγω μαρτυρω περι εμαυτου αληθης
8,J 8:14,P66,αλη θης,αληθης,substitution_morphological,καν εγω μαρτυρω περι εμαυτου αλη θης εστιν η μαρ τυρια μου,γε εγω μαρτυρω περι εμαυτου αληθης εστιν η μαρτυρια μου οτι
8,J 8:14,P66,μαρ τυρια,μαρτυρια,substitution_morphological,εμαυτου αλη θης εστιν η μαρ τυρια μου οτι οι δα ποθεν,περι εμαυτου αληθης εστιν η μαρτυρια μου οτι οιδα πο θεν
8,J 8:14,P66,οι δα ποθεν,οιδα πο θεν,substitution_morphological,η μαρ τυρια μου οτι οι δα ποθεν ηλθον και που ϋπαγω ϋ,εστιν η μαρτυρια μου οτι οιδα πο θεν ηλθον και που ϋπαγω ϋμις
8,J 8:14,P66,ϋ μις,ϋμις δε,substitution_morphological,ποθεν ηλθον και που ϋπαγω ϋ μις ουκ οιδαται ποθεν ερχομαι και,θεν ηλθον και που ϋπαγω ϋμις δε ουκ οιδαται ποθεν ερχομαι η
8,J 8:14,P66,και,η,substitution_lexical,μις ουκ οιδαται ποθεν ερχομαι και που ϋπαγω,δε ουκ οιδαται ποθεν ερχομαι η που ϋπαγω
8,J 8:14,B,[ADD],απεκριθη ις και,addition,ειπεν αυτοις ο ις καν,απεκριθη ις και ειπεν αυτοις καν ε γω
8,J 8:14,B,ο ις,[OMIT],omission,ειπεν αυτοις ο ις καν εγω μαρτυρω περι εμαυτου,απεκριθη ις και ειπεν αυτοις καν ε γω μαρτυρω περι
8,J 8:14,B,εγω,ε γω,substitution_morphological,ειπεν αυτοις ο ις καν εγω μαρτυρω περι εμαυτου αλη θης,ις και ειπεν αυτοις καν ε γω μαρτυρω περι εμαυ του η
8,J 8:14,B,εμαυτου,εμαυ του η μαρτυρια μου,substitution_lexical,ις καν εγω μαρτυρω περι εμαυτου αλη θης εστιν η μαρ,καν ε γω μαρτυρω περι εμαυ του η μαρτυρια μου αλη θης εστιν οτι οιδα
8,J 8:14,B,η μαρ τυρια μου,[OMIT],omission,περι εμαυτου αλη θης εστιν η μαρ τυρια μου οτι οι δα ποθεν ηλθον,μαρτυρια μου αλη θης εστιν οτι οιδα πο θεν ηλθον
8,J 8:14,B,οι δα ποθεν,οιδα πο θεν,substitution_morphological,η μαρ τυρια μου οτι οι δα ποθεν ηλθον και που ϋπαγω ϋ,μου αλη θης εστιν οτι οιδα πο θεν ηλθον και που υπα γω
8,J 8:14,B,ϋπαγω ϋ μις,υπα γω ϋμεις δε,substitution_morphological,δα ποθεν ηλθον και που ϋπαγω ϋ μις ουκ οιδαται ποθεν ερχομαι και,πο θεν ηλθον και που υπα γω ϋμεις δε ουκ οιδατε ποθεν ερχομαι η
8,J 8:14,B,και,η,substitution_lexical,μις ουκ οιδαται ποθεν ερχομαι και που ϋπαγω,δε ουκ οιδατε ποθεν ερχομαι η που ϋ παγω
8,J 8:14,B,ϋπαγω,ϋ παγω,substitution_morphological,οιδαται ποθεν ερχομαι και που ϋπαγω,οιδατε ποθεν ερχομαι η που ϋ παγω
8,J 8:14,D,[ADD],απεκρειθη ο ιης και,addition,ειπεν αυτοις ο ις καν,απεκρειθη ο ιης και ειπεν αυτοις καν εγω μαρτυρω
8,J 8:14,D,ο ις,[OMIT],omission,ειπεν αυτοις ο ις καν εγω μαρτυρω περι εμαυτου,ο ιης και ειπεν αυτοις καν εγω μαρτυρω περι εμαυτου
8,J 8:14,D,αλη θης,αληθεινη μου,substitution_morphological,καν εγω μαρτυρω περι εμαυτου αλη θης εστιν η μαρ τυρια μου,καν εγω μαρτυρω περι εμαυτου αληθεινη μου εστιν η μαρτυρεια οτι οιδα
8,J 8:14,D,μαρ τυρια μου,μαρτυρεια,substitution_morphological,εμαυτου αλη θης εστιν η μαρ τυρια μου οτι οι δα ποθεν ηλθον,εμαυτου αληθεινη μου εστιν η μαρτυρεια οτι οιδα ποθεν ηλθον και
8,J 8:14,D,οι δα,οιδα,substitution_morphological,η μαρ τυρια μου οτι οι δα ποθεν ηλθον και που ϋπαγω,μου εστιν η μαρτυρεια οτι οιδα ποθεν ηλθον και που ϋπαγω
8,J 8:14,D,ϋ μις,υμεις δε,substitution_morphological,ποθεν ηλθον και που ϋπαγω ϋ μις ουκ οιδαται ποθεν ερχομαι και,ποθεν ηλθον και που ϋπαγω υμεις δε ουκ οικ οιδατε ποθεν ερχομαι
8,J 8:14,D,οιδαται,οικ οιδατε,substitution_morphological,που ϋπαγω ϋ μις ουκ οιδαται ποθεν ερχομαι και που ϋπαγω,που ϋπαγω υμεις δε ουκ οικ οιδατε ποθεν ερχομαι η που ϋπαγω
8,J 8:14,D,και,η,substitution_lexical,μις ουκ οιδαται ποθεν ερχομαι και που ϋπαγω,ουκ οικ οιδατε ποθεν ερχομαι η που ϋπαγω
8,J 8:15,P66,ϋ μεις,ϋμεις,substitution_morphological,ϋ μεις κατα την σαρ κα κρινετε,ϋμεις κατα την σαρκα κρινεται εγω
8,J 8:15,P66,σαρ κα κρινετε,σαρκα κρινεται,substitution_morphological,ϋ μεις κατα την σαρ κα κρινετε εγω ου κρινω ουδε να,ϋμεις κατα την σαρκα κρινεται εγω ου κρινω ου δενα
8,J 8:15,P66,ουδε να,ου δενα,substitution_morphological,κα κρινετε εγω ου κρινω ουδε να,σαρκα κρινεται εγω ου κρινω ου δενα
8,J 8:15,B,ϋ μεις κατα την σαρ κα κρινετε,ϋμεις κατατα τη¯ σαρκα κρεινετε,substitution_morphological,ϋ μεις κατα την σαρ κα κρινετε εγω ου κρινω ουδε να,ϋμεις κατατα τη¯ σαρκα κρεινετε εγω ου κρεινω ουδενα
8,J 8:15,B,κρινω ουδε να,κρεινω ουδενα,substitution_morphological,σαρ κα κρινετε εγω ου κρινω ουδε να,τη¯ σαρκα κρεινετε εγω ου κρεινω ουδενα
8,J 8:15,D,ϋ μεις,ϋμεις,substitution_morphological,ϋ μεις κατα την σαρ κα κρινετε,ϋμεις κατα την σαρκα κρεινετε εγω
8,J 8:15,D,σαρ κα κρινετε,σαρκα κρεινετε,substitution_morphological,ϋ μεις κατα την σαρ κα κρινετε εγω ου κρινω ουδε να,ϋμεις κατα την σαρκα κρεινετε εγω ου κρεινω ουδενα
8,J 8:15,D,κρινω ουδε να,κρεινω ουδενα,substitution_morphological,σαρ κα κρινετε εγω ου κρινω ουδε να,την σαρκα κρεινετε εγω ου κρεινω ουδενα
8,J 8:16,P66,καν,και εαν,substitution_morphological,καν κρινω δε εγω η κρισις,και εαν κρινω δε εγω η κρισις
8,J 8:16,P66,ε μη,εμη,substitution_morphological,δε εγω η κρισις η ε μη αληθης εστι¯ οτι μονος ουκ,δε εγω η κρισις η εμη αληθης εστιν οτι μονος ουκ
8,J 8:16,P66,εστι¯,εστιν,substitution_morphological,κρισις η ε μη αληθης εστι¯ οτι μονος ουκ ει μι,η κρισις η εμη αληθης εστιν οτι μονος ουκ ιμι αλλ
8,J 8:16,P66,ει μι,ιμι,substitution_morphological,αληθης εστι¯ οτι μονος ουκ ει μι αλλ εγω και ο πεμψας,αληθης εστιν οτι μονος ουκ ιμι αλλ εγω και ο πεμψας
8,J 8:16,P66,πατηρ,πηρ,substitution_morphological,εγω και ο πεμψας με πατηρ,εγω και ο πεμψας με πηρ
8,J 8:16,B,καν κρινω,και εαν κρεινω,substitution_morphological,καν κρινω δε εγω η κρισις η,και εαν κρεινω δε εγω η κρισις η
8,J 8:16,B,ε μη αληθης εστι¯,εμη αληθινη εστιν,substitution_morphological,δε εγω η κρισις η ε μη αληθης εστι¯ οτι μονος ουκ ει μι,δε εγω η κρισις η εμη αληθινη εστιν οτι μονος ουκ ειμι αλλ
8,J 8:16,B,ει μι,ειμι,substitution_morphological,αληθης εστι¯ οτι μονος ουκ ει μι αλλ εγω και ο πεμψας,αληθινη εστιν οτι μονος ουκ ειμι αλλ ε γω και ο
8,J 8:16,B,εγω,ε γω,substitution_morphological,μονος ουκ ει μι αλλ εγω και ο πεμψας με πατηρ,οτι μονος ουκ ειμι αλλ ε γω και ο πεμψας με πα
8,J 8:16,B,πατηρ,πα τηρ,substitution_morphological,εγω και ο πεμψας με πατηρ,γω και ο πεμψας με πα τηρ
8,J 8:16,D,καν,και εαν,substitution_morphological,καν κρινω δε εγω η κρισις,και εαν κρινω δε εγω η κρισις
