chapter,verse,manuscript,base_reading,ms_reading,type,base_context_10w,ms_context_10w
19,J 19:19,aleph,τιτλον,τι τλον,substitution_morphological,εγραψεν δε και τιτλον ο πειλατος και εθηκεν επι,εγραψε δε και τι τλον ο πιλατος και εθηκεν επι
19,J 19:19,aleph,σταυ ρου,σταυρου,substitution_morphological,πειλατος και εθηκεν επι του σταυ ρου ην δε γεγραμμενο¯ ις ο,πιλατος και εθηκεν επι του σταυρου ην δε γε γραμμενον ις
19,J 19:19,aleph,γεγραμμενο¯,γε γραμμενον,substitution_morphological,του σταυ ρου ην δε γεγραμμενο¯ ις ο ναζωραιος ο βασιλευς,επι του σταυρου ην δε γε γραμμενον ις ο ναζωραιος ο βασι
19,J 19:19,aleph,βασιλευς,βασι λευς,substitution_morphological,γεγραμμενο¯ ις ο ναζωραιος ο βασιλευς των ϊουδαιων,γραμμενον ις ο ναζωραιος ο βασι λευς των ϊουδαι ων
19,J 19:19,aleph,ϊουδαιων,ϊουδαι ων,substitution_morphological,ο ναζωραιος ο βασιλευς των ϊουδαιων,ναζωραιος ο βασι λευς των ϊουδαι ων
19,J 19:19,A,εθηκεν,επεθη κεν,substitution_morphological,και τιτλον ο πειλατος και εθηκεν επι του σταυ ρου ην,Και τιτλον ο πειλατος και επεθη κεν επι του σταυρου ην δε
19,J 19:19,A,σταυ ρου,σταυρου,substitution_morphological,πειλατος και εθηκεν επι του σταυ ρου ην δε γεγραμμενο¯ ις ο,και επεθη κεν επι του σταυρου ην δε γεγραμ μενον ις
19,J 19:19,A,γεγραμμενο¯,γεγραμ μενον,substitution_morphological,του σταυ ρου ην δε γεγραμμενο¯ ις ο ναζωραιος ο βασιλευς,επι του σταυρου ην δε γεγραμ μενον ις ο ναζωραιος ο βασιλευς
19,J 19:20,P66,τουτο¯,του τον,substitution_morphological,τουτο¯ ουν τον τιτλον πολ λοι,του τον ουν τον τιτλον πολλοι ανε
19,J 19:20,P66,πολ λοι ανεγνωσαν,πολλοι ανε γνωσαν,substitution_morphological,τουτο¯ ουν τον τιτλον πολ λοι ανεγνωσαν των ϊουδαιων οτι εγγυς ην,του τον ουν τον τιτλον πολλοι ανε γνωσαν των ϊουδαιων οτι εγ γυς
19,J 19:20,P66,εγγυς,εγ γυς,substitution_morphological,λοι ανεγνωσαν των ϊουδαιων οτι εγγυς ην ο τοπος της πολεως,ανε γνωσαν των ϊουδαιων οτι εγ γυς ην ο τοπος της πολεως
19,J 19:20,aleph,τουτο¯,τουτον,substitution_morphological,τουτο¯ ουν τον τιτλον πολ λοι,τουτον ουν τον τιτλον πολλοι ανεγνωσαν
19,J 19:20,aleph,πολ λοι,πολλοι,substitution_morphological,τουτο¯ ουν τον τιτλον πολ λοι ανεγνωσαν των ϊουδαιων οτι εγγυς,τουτον ουν τον τιτλον πολλοι ανεγνωσαν των ϊουδαιω¯ οτι εγγυς
19,J 19:20,aleph,ϊουδαιων,ϊουδαιω¯,substitution_morphological,τιτλον πολ λοι ανεγνωσαν των ϊουδαιων οτι εγγυς ην ο τοπος,τον τιτλον πολλοι ανεγνωσαν των ϊουδαιω¯ οτι εγγυς ην ο τοπος
19,J 19:20,A,τουτο¯,τουτον,substitution_morphological,τουτο¯ ουν τον τιτλον πολ λοι,τουτον ουν Τον τιτλον πολλοι ανεγνωσαν
19,J 19:20,A,πολ λοι,πολλοι,substitution_morphological,τουτο¯ ουν τον τιτλον πολ λοι ανεγνωσαν των ϊουδαιων οτι εγγυς,τουτον ουν Τον τιτλον πολλοι ανεγνωσαν των ιουδαιων οτι εγγυς
19,J 19:20,A,τοπος,το πος,substitution_morphological,ϊουδαιων οτι εγγυς ην ο τοπος της πολεως οπου εσταυρωθη ο,ιουδαιων οτι εγγυς ην ο το πος της πολεως οπου εσταυρω θη
19,J 19:20,A,εσταυρωθη,εσταυρω θη,substitution_morphological,ο τοπος της πολεως οπου εσταυρωθη ο ις και ην γεγραμμενον,το πος της πολεως οπου εσταυρω θη ο ις και ην γεγραμμενον
19,J 19:20,A,εβραϊστι ρωμαϊστι,εβρα ιστι,substitution_lexical,ο ις και ην γεγραμμενον εβραϊστι ρωμαϊστι ελληνιστι,ο ις και ην γεγραμμενον εβρα ιστι ελληνιστι ρωμαιστι
19,J 19:20,A,[ADD],ρωμαιστι,addition,ην γεγραμμενον εβραϊστι ρωμαϊστι ελληνιστι,ην γεγραμμενον εβρα ιστι ελληνιστι ρωμαιστι
19,J 19:21,P66,ου¯,ουν,substitution_morphological,ελεγον ου¯ τω πειλατω οι αρχιερεις των,ελεγον ουν τω πειλατω οι αρχι ερεις
19,J 19:21,P66,αρχιερεις,αρχι ερεις,substitution_morphological,ελεγον ου¯ τω πειλατω οι αρχιερεις των ϊουδαιων μη γρα φε,ελεγον ουν τω πειλατω οι αρχι ερεις των ιουδαιων μη γραφε ο
19,J 19:21,P66,γρα φε,γραφε,substitution_morphological,οι αρχιερεις των ϊουδαιων μη γρα φε ο βασιλευς των ϊου δαιων,αρχι ερεις των ιουδαιων μη γραφε ο βασιλευς των ιουδαιων αλ'λ
19,J 19:21,P66,ϊου δαιων αλλ,ιουδαιων αλ'λ,substitution_morphological,γρα φε ο βασιλευς των ϊου δαιων αλλ οτι εκεινος ειπε βασιλευς των,μη γραφε ο βασιλευς των ιουδαιων αλ'λ οτι εκεινος ειπεν βασιλευς ει
19,J 19:21,P66,[ADD],ει μι,addition,αλλ οτι εκεινος ειπε βασιλευς των ϊου δαιων ειμι,αλ'λ οτι εκεινος ειπεν βασιλευς ει μι των ϊουδαιων
19,J 19:21,P66,ϊου δαιων ειμι,ϊουδαιων,substitution_morphological,οτι εκεινος ειπε βασιλευς των ϊου δαιων ειμι,ειπεν βασιλευς ει μι των ϊουδαιων
19,J 19:21,aleph,ου¯,ουν,substitution_morphological,ελεγον ου¯ τω πειλατω οι αρχιερεις των,ελεγον ουν τω πιλατω οι αρχϊερεις των
19,J 19:21,aleph,γρα φε,γραφε,substitution_morphological,οι αρχιερεις των ϊουδαιων μη γρα φε ο βασιλευς των ϊου δαιων,οι αρχϊερεις των ϊουδαιων μη γραφε ο βασιλευς των ϊουδαιω¯ αλλ
19,J 19:21,aleph,ϊου δαιων,ϊουδαιω¯,substitution_morphological,γρα φε ο βασιλευς των ϊου δαιων αλλ οτι εκεινος ειπε βασιλευς,μη γραφε ο βασιλευς των ϊουδαιω¯ αλλ οτι εκει νος ειπε
19,J 19:21,aleph,εκεινος,εκει νος,substitution_morphological,των ϊου δαιων αλλ οτι εκεινος ειπε βασιλευς των ϊου δαιων,βασιλευς των ϊουδαιω¯ αλλ οτι εκει νος ειπε βασι λευς ειμι των
19,J 19:21,aleph,βασιλευς,βασι λευς ειμι,substitution_morphological,δαιων αλλ οτι εκεινος ειπε βασιλευς των ϊου δαιων ειμι,αλλ οτι εκει νος ειπε βασι λευς ειμι των ϊου δαιων
19,J 19:21,aleph,ειμι,[OMIT],omission,ειπε βασιλευς των ϊου δαιων ειμι,λευς ειμι των ϊου δαιων
19,J 19:21,A,ελεγον ου¯,Ελεγον ουν,substitution_morphological,ελεγον ου¯ τω πειλατω οι αρχιερεις των,Ελεγον ουν τω πειλατω οι αρχιερεις των
19,J 19:21,A,γρα φε,γραφε,substitution_morphological,οι αρχιερεις των ϊουδαιων μη γρα φε ο βασιλευς των ϊου δαιων,οι αρχιερεις των ιουδαιων μη γραφε ο βασι λευς των ιουδαιων
19,J 19:21,A,βασιλευς,βασι λευς,substitution_morphological,ϊουδαιων μη γρα φε ο βασιλευς των ϊου δαιων αλλ οτι,των ιουδαιων μη γραφε ο βασι λευς των ιουδαιων αλλ οτι εκει
19,J 19:21,A,ϊου δαιων,ιουδαιων,substitution_morphological,γρα φε ο βασιλευς των ϊου δαιων αλλ οτι εκεινος ειπε βασιλευς,γραφε ο βασι λευς των ιουδαιων αλλ οτι εκει νος ειπεν
19,J 19:21,A,εκεινος ειπε,εκει νος ειπεν,substitution_morphological,των ϊου δαιων αλλ οτι εκεινος ειπε βασιλευς των ϊου δαιων ειμι,λευς των ιουδαιων αλλ οτι εκει νος ειπεν βασιλευς ειμι των ιου δαιων
19,J 19:21,A,[ADD],ειμι,addition,αλλ οτι εκεινος ειπε βασιλευς των ϊου δαιων ειμι,οτι εκει νος ειπεν βασιλευς ειμι των ιου δαιων
19,J 19:21,A,ειμι,[OMIT],omission,ειπε βασιλευς των ϊου δαιων ειμι,βασιλευς ειμι των ιου δαιων
19,J 19:22,P66,γεγραφα,γεγραφα',substitution_morphological,απεκριθη ο πειλατος ο γεγραφα γεγραφα,απεκριθη ο πειλατος ο γεγραφα γεγραφα'
19,J 19:22,aleph,[ADD],γεγρα φα,addition,απεκριθη ο πειλατος ο γεγραφα γεγραφα,απεκριθη ο πιλατος ο γεγρα φα γεγραφα
19,J 19:22,aleph,γεγραφα,[OMIT],omission,απεκριθη ο πειλατος ο γεγραφα γεγραφα,πιλατος ο γεγρα φα γεγραφα
19,J 19:22,A,[ADD],γε γραφα,addition,απεκριθη ο πειλατος ο γεγραφα γεγραφα,απεκριθη ο πειλατος ο γε γραφα γεγραφα
19,J 19:22,A,γεγραφα,[OMIT],omission,απεκριθη ο πειλατος ο γεγραφα γεγραφα,πειλατος ο γε γραφα γεγραφα
19,J 19:23,P66,στρα †τιωται,στρατιωται,substitution_morphological,οι ουν στρα †τιωται οτε εσταυρωσα¯ τον ιν ελαβον,οι ουν στρατιωται οτε εσταυρω σαν τον ιν
19,J 19:23,P66,εσταυρωσα¯,εσταυρω σαν,substitution_morphological,οι ουν στρα †τιωται οτε εσταυρωσα¯ τον ιν ελαβον τα ϊματι,οι ουν στρατιωται οτε εσταυρω σαν τον ιν ελαβον τα ιματι
19,J 19:23,P66,τεσσαρα,τεσσε ρα,substitution_morphological,ϊματι α αυτου και εποιησαν τεσσαρα μερη εκαστω στρατιωτη μερος και,ιματι α αυτου και εποιησαν τεσσε ρα μερη εκαστω στρατιωτη' μερος και
19,J 19:23,P66,στρατιωτη,στρατιωτη',substitution_morphological,και εποιησαν τεσσαρα μερη εκαστω στρατιωτη μερος και τον χιτωνα ην,εποιησαν τεσσε ρα μερη εκαστω στρατιωτη' μερος και τον χιτωνα ην
19,J 19:23,P66,χι των αρραφος,χιτων αραφος,substitution_morphological,τον χιτωνα ην δε ο χι των αρραφος εκ των ανωθεν ϋφαντος δι,τον χιτωνα ην δε ο χιτων αραφος εκ των ανοθε¯ υφαντος δι
19,J 19:23,P66,ανωθεν ϋφαντος,ανοθε¯ υφαντος,substitution_morphological,χι των αρραφος εκ των ανωθεν ϋφαντος δι ο λου,ο χιτων αραφος εκ των ανοθε¯ υφαντος δι ολου
19,J 19:23,P66,ο λου,ολου,substitution_morphological,εκ των ανωθεν ϋφαντος δι ο λου,εκ των ανοθε¯ υφαντος δι ολου
19,J 19:23,aleph,στρα †τιωται οτε εσταυρωσα¯,στρατιωται οι σταυ ρωσαντες,substitution_morphological,οι ουν στρα †τιωται οτε εσταυρωσα¯ τον ιν ελαβον τα ϊματι,οι ουν στρατιωται οι σταυ ρωσαντες τον ιν ελαβον τα ϊματι
19,J 19:23,aleph,εποιησαν,εποι ησαν,substitution_morphological,τα ϊματι α αυτου και εποιησαν τεσσαρα μερη εκαστω στρατιωτη μερος,τα ϊματι α αυτου και εποι ησαν τεσσαρα μερη εκαστω στρατιω τη
19,J 19:23,aleph,στρατιωτη,στρατιω τη,substitution_morphological,και εποιησαν τεσσαρα μερη εκαστω στρατιωτη μερος και τον χιτωνα ην,εποι ησαν τεσσαρα μερη εκαστω στρατιω τη μερος και τον χιτωνα ην
19,J 19:23,aleph,χι των αρραφος,χιτων αραφος,substitution_morphological,τον χιτωνα ην δε ο χι των αρραφος εκ των ανωθεν ϋφαντος δι,τον χιτωνα ην δε ο χιτων αραφος εκ των ανωθεν ϋ φαντος
19,J 19:23,aleph,ϋφαντος,ϋ φαντος,substitution_morphological,των αρραφος εκ των ανωθεν ϋφαντος δι ο λου,χιτων αραφος εκ των ανωθεν ϋ φαντος δι ολου
19,J 19:23,aleph,ο λου,ολου,substitution_morphological,εκ των ανωθεν ϋφαντος δι ο λου,των ανωθεν ϋ φαντος δι ολου
19,J 19:23,A,στρα †τιωται,στρατιω Ται,substitution_morphological,οι ουν στρα †τιωται οτε εσταυρωσα¯ τον ιν ελαβον,οι ουν στρατιω Ται οτε εσταυρωσαν τον ιν ελαβο¯
19,J 19:23,A,εσταυρωσα¯,εσταυρωσαν,substitution_morphological,οι ουν στρα †τιωται οτε εσταυρωσα¯ τον ιν ελαβον τα ϊματι,οι ουν στρατιω Ται οτε εσταυρωσαν τον ιν ελαβο¯ τα ιματια
19,J 19:23,A,ελαβον,ελαβο¯,substitution_morphological,†τιωται οτε εσταυρωσα¯ τον ιν ελαβον τα ϊματι α αυτου και,Ται οτε εσταυρωσαν τον ιν ελαβο¯ τα ιματια αυτου και εποιησαν
19,J 19:23,A,ϊματι α,ιματια,substitution_morphological,εσταυρωσα¯ τον ιν ελαβον τα ϊματι α αυτου και εποιησαν τεσσαρα μερη,εσταυρωσαν τον ιν ελαβο¯ τα ιματια αυτου και εποιησαν τεσσερα μερη
19,J 19:23,A,τεσσαρα,τεσσερα,substitution_morphological,ϊματι α αυτου και εποιησαν τεσσαρα μερη εκαστω στρατιωτη μερος και,τα ιματια αυτου και εποιησαν τεσσερα μερη εκαστω στρατι ωτη μερος
19,J 19:23,A,στρατιωτη,στρατι ωτη,substitution_morphological,και εποιησαν τεσσαρα μερη εκαστω στρατιωτη μερος και τον χιτωνα ην,και εποιησαν τεσσερα μερη εκαστω στρατι ωτη μερος και τον χιτωνα ην
19,J 19:23,A,χι των αρραφος,χιτων αραφος,substitution_morphological,τον χιτωνα ην δε ο χι των αρραφος εκ των ανωθεν ϋφαντος δι,τον χιτωνα ην δε ο χιτων αραφος εκ των ανωθεν υφαντος δι
19,J 19:23,A,ο λου,ολου,substitution_morphological,εκ των ανωθεν ϋφαντος δι ο λου,εκ των ανωθεν υφαντος δι ολου
19,J 19:24,P66,ειπον ουν,ειπαν ουν',substitution_morphological,ειπον ουν προς αλ ληλους μη σχισωμεν,ειπαν ουν' προς αλληλους μη σχισωμε¯ αυτον
19,J 19:24,P66,αλ ληλους,αλληλους,substitution_morphological,ειπον ουν προς αλ ληλους μη σχισωμεν αυτον αλλα λαχωμεν,ειπαν ουν' προς αλληλους μη σχισωμε¯ αυτον αλ'λα λαχωμεν
19,J 19:24,P66,σχισωμεν,σχισωμε¯,substitution_morphological,ουν προς αλ ληλους μη σχισωμεν αυτον αλλα λαχωμεν περι αυτου,ειπαν ουν' προς αλληλους μη σχισωμε¯ αυτον αλ'λα λαχωμεν περι αυ
19,J 19:24,P66,αλλα,αλ'λα,substitution_morphological,αλ ληλους μη σχισωμεν αυτον αλλα λαχωμεν περι αυτου τινος εσται,προς αλληλους μη σχισωμε¯ αυτον αλ'λα λαχωμεν περι αυ του τινος
19,J 19:24,P66,αυτου,αυ του,substitution_morphological,σχισωμεν αυτον αλλα λαχωμεν περι αυτου τινος εσται ϊνα η γραφη,σχισωμε¯ αυτον αλ'λα λαχωμεν περι αυ του τινος εσται ϊνα η γραφη
19,J 19:24,P66,πληρωθη διεμερισαντο,πλη ρωθη η λεγουσα διεμερισαν το,substitution_morphological,τινος εσται ϊνα η γραφη πληρωθη διεμερισαντο τα ϊμα >τια μου εαυτοις,τινος εσται ϊνα η γραφη πλη ρωθη η λεγουσα διεμερισαν το τα ιματια μου εαυτοις και
19,J 19:24,P66,ϊμα >τια,ιματια,substitution_morphological,η γραφη πληρωθη διεμερισαντο τα ϊμα >τια μου εαυτοις και ε >πι,η λεγουσα διεμερισαν το τα ιματια μου εαυτοις και επι τον
19,J 19:24,P66,ε >πι,επι,substitution_morphological,ϊμα >τια μου εαυτοις και ε >πι τον ϊματισμον μου εβαλον κληρον,τα ιματια μου εαυτοις και επι τον ϊματισμον μου εβαλον κληρον
19,J 19:24,P66,με¯,μεν,substitution_morphological,ϊματισμον μου εβαλον κληρον οι με¯ ουν στρατιωται ταυ τα εποιησαν,ϊματισμον μου εβαλον κληρον οι μεν ουν στρατιωται ταυτα εποιησαν
19,J 19:24,P66,ταυ τα,ταυτα,substitution_morphological,κληρον οι με¯ ουν στρατιωται ταυ τα εποιησαν,κληρον οι μεν ουν στρατιωται ταυτα εποιησαν
19,J 19:24,aleph,ειπον,ει παν,substitution_morphological,ειπον ουν προς αλ ληλους μη,ει παν ουν προς αυ τους εαυτους
19,J 19:24,aleph,αλ ληλους,αυ τους εαυτους,substitution_lexical,ειπον ουν προς αλ ληλους μη σχισωμεν αυτον αλλα λαχωμεν,ει παν ουν προς αυ τους εαυτους μη σχισωμε¯ αυτον αλλα λαχω
19,J 19:24,aleph,σχισωμεν,σχισωμε¯,substitution_morphological,ουν προς αλ ληλους μη σχισωμεν αυτον αλλα λαχωμεν περι αυτου,προς αυ τους εαυτους μη σχισωμε¯ αυτον αλλα λαχω μεν περι
19,J 19:24,aleph,λαχωμεν,λαχω μεν,substitution_morphological,ληλους μη σχισωμεν αυτον αλλα λαχωμεν περι αυτου τινος εσται ϊνα,εαυτους μη σχισωμε¯ αυτον αλλα λαχω μεν περι αυτου τινος εσται ϊνα
19,J 19:24,aleph,[ADD],μου,addition,ϊνα η γραφη πληρωθη διεμερισαντο τα ϊμα >τια μου εαυτοις,ϊνα η γραφη πληρωθη διεμερισαντο μου τα ϊματια εαυτοις και επι
19,J 19:24,aleph,ϊμα >τια μου,ϊματια,substitution_morphological,η γραφη πληρωθη διεμερισαντο τα ϊμα >τια μου εαυτοις και ε >πι τον,γραφη πληρωθη διεμερισαντο μου τα ϊματια εαυτοις και επι τον ϊματι
19,J 19:24,aleph,ε >πι,επι,substitution_morphological,ϊμα >τια μου εαυτοις και ε >πι τον ϊματισμον μου εβαλον κληρον,μου τα ϊματια εαυτοις και επι τον ϊματι σμον μου εβαλο¯
19,J 19:24,aleph,ϊματισμον,ϊματι σμον,substitution_morphological,εαυτοις και ε >πι τον ϊματισμον μου εβαλον κληρον οι με¯,ϊματια εαυτοις και επι τον ϊματι σμον μου εβαλο¯ κληρον οι μεν
19,J 19:24,aleph,εβαλον,εβαλο¯,substitution_morphological,ε >πι τον ϊματισμον μου εβαλον κληρον οι με¯ ουν στρατιωται,επι τον ϊματι σμον μου εβαλο¯ κληρον οι μεν ου¯ στρατιωται
19,J 19:24,aleph,με¯ ουν,μεν ου¯,substitution_morphological,ϊματισμον μου εβαλον κληρον οι με¯ ουν στρατιωται ταυ τα εποιησαν,σμον μου εβαλο¯ κληρον οι μεν ου¯ στρατιωται ταυτα εποιησαν
19,J 19:24,aleph,ταυ τα,ταυτα,substitution_morphological,κληρον οι με¯ ουν στρατιωται ταυ τα εποιησαν,κληρον οι μεν ου¯ στρατιωται ταυτα εποιησαν
19,J 19:24,A,αλ ληλους,αλληλους,substitution_morphological,ειπον ουν προς αλ ληλους μη σχισωμεν αυτον αλλα λαχωμεν,Ειπον ουν προς αλληλους μη σχισω μεν αυτον αλλα
19,J 19:24,A,σχισωμεν,σχισω μεν,substitution_morphological,ουν προς αλ ληλους μη σχισωμεν αυτον αλλα λαχωμεν περι αυτου,Ειπον ουν προς αλληλους μη σχισω μεν αυτον αλλα λαχωμεν περι αυτου
19,J 19:24,A,διεμερισαντο,η λεγουσα διεμερισα¯ το,substitution_morphological,εσται ϊνα η γραφη πληρωθη διεμερισαντο τα ϊμα >τια μου εαυτοις,εσται ινα η γραφη πληρωθη η λεγουσα διεμερισα¯ το τα ιματια μου εαυτοις και
19,J 19:24,A,ϊμα >τια,ιματια,substitution_morphological,η γραφη πληρωθη διεμερισαντο τα ϊμα >τια μου εαυτοις και ε >πι,η λεγουσα διεμερισα¯ το τα ιματια μου εαυτοις και ε πι
19,J 19:24,A,>πι,πι,substitution_morphological,>τια μου εαυτοις και ε >πι τον ϊματισμον μου εβαλον κληρον,ιματια μου εαυτοις και ε πι τον ιματισμον μου εβαλον κληρον
19,J 19:24,A,με¯,μεν,substitution_morphological,ϊματισμον μου εβαλον κληρον οι με¯ ουν στρατιωται ταυ τα εποιησαν,ιματισμον μου εβαλον κληρον οι μεν ουν στρατιωται ταυτα εποιησαν
19,J 19:24,A,ταυ τα,ταυτα,substitution_morphological,κληρον οι με¯ ουν στρατιωται ταυ τα εποιησαν,κληρον οι μεν ουν στρατιωται ταυτα εποιησαν
19,J 19:25,P66,ϊστηκει σαν,ϊστηκεισαν,substitution_morphological,ϊστηκει σαν δε παρα τω σταυρω του,ϊστηκεισαν δε παρα τω στρω του
19,J 19:25,P66,σταυρω,στρω,substitution_morphological,ϊστηκει σαν δε παρα τω σταυρω του ιυ η μητηρ αυτου,ϊστηκεισαν δε παρα τω στρω του ιυ η μητηρ' αυ
19,J 19:25,P66,μητηρ αυτου ϊωανην,μητηρ' αυ του,substitution_morphological,τω σταυρω του ιυ η μητηρ αυτου ϊωανην και η αδελφη της μη,τω στρω του ιυ η μητηρ' αυ του και η αδελφη της μητρος
19,J 19:25,P66,μη τρος αυτου,μητρος αυ του,substitution_morphological,ϊωανην και η αδελφη της μη τρος αυτου μαρια η του κλωπα και,του και η αδελφη της μητρος αυ του μαρια η του κλωπα και
19,J 19:25,P66,μα γδαληνη,μαγδαληνη,substitution_morphological,του κλωπα και μαρια η μα γδαληνη,του κλωπα και μαρια η μαγδαληνη
19,J 19:25,aleph,σταυρω,σταυ ρω,substitution_morphological,ϊστηκει σαν δε παρα τω σταυρω του ιυ η μητηρ αυτου,ϊστηκι σαν δε παρα τω σταυ ρω του ιυ η μητηρ αυτου
19,J 19:25,aleph,ϊωανην,[OMIT],omission,του ιυ η μητηρ αυτου ϊωανην και η αδελφη της μη,του ιυ η μητηρ αυτου και η αδελ φη της
19,J 19:25,aleph,αδελφη,αδελ φη,substitution_morphological,μητηρ αυτου ϊωανην και η αδελφη της μη τρος αυτου μαρια,η μητηρ αυτου και η αδελ φη της μητρος αυ του μαριαμ
19,J 19:25,aleph,μη τρος αυτου μαρια,μητρος αυ του μαριαμ,substitution_morphological,ϊωανην και η αδελφη της μη τρος αυτου μαρια η του κλωπα και μαρια,και η αδελ φη της μητρος αυ του μαριαμ η του κλωπα και μαριαμ
19,J 19:25,aleph,μαρια,μαριαμ,substitution_morphological,μαρια η του κλωπα και μαρια η μα γδαληνη,μαριαμ η του κλωπα και μαριαμ η μαγδαληνη
19,J 19:25,aleph,μα γδαληνη,μαγδαληνη,substitution_morphological,του κλωπα και μαρια η μα γδαληνη,του κλωπα και μαριαμ η μαγδαληνη
19,J 19:25,A,ϊστηκει σαν,Ϊστηκεισαν,substitution_morphological,ϊστηκει σαν δε παρα τω σταυρω του,Ϊστηκεισαν δε παρα τω σταυρω του
19,J 19:25,A,μητηρ,μηρ,substitution_morphological,τω σταυρω του ιυ η μητηρ αυτου ϊωανην και η αδελφη,τω σταυρω του ιυ η μηρ αυτου και η αδελφη της
19,J 19:25,A,ϊωανην,[OMIT],omission,του ιυ η μητηρ αυτου ϊωανην και η αδελφη της μη,του ιυ η μηρ αυτου και η αδελφη της μρς
19,J 19:25,A,μη τρος,μρς,substitution_morphological,ϊωανην και η αδελφη της μη τρος αυτου μαρια η του κλωπα,αυτου και η αδελφη της μρς αυτου μαρια η του κλωπα
19,J 19:25,A,μα γδαληνη,μαγδαληνη,substitution_morphological,του κλωπα και μαρια η μα γδαληνη,του κλωπα και μαρια η μαγδαληνη
19,J 19:26,P66,μα θητην παρεστωτα,μαθητην παρ εστωτα,substitution_morphological,ϊδων την μητερα και τον μα θητην παρεστωτα ον ηγαπα λεγει τη μητρι,ϊδων την μητερα και τον μαθητην παρ εστωτα ον ηγαπα' λεγει τη μητρι
19,J 19:26,P66,ηγαπα,ηγαπα',substitution_morphological,τον μα θητην παρεστωτα ον ηγαπα λεγει τη μητρι γυναι ϊδε,τον μαθητην παρ εστωτα ον ηγαπα' λεγει τη μητρι υϊος σου
19,J 19:26,P66,γυναι ϊδε ο ϋιος,υϊος,substitution_lexical,ον ηγαπα λεγει τη μητρι γυναι ϊδε ο ϋιος σου,ον ηγαπα' λεγει τη μητρι υϊος σου
19,J 19:26,aleph,ουν,δε,substitution_lexical,ις ουν ϊδων την μητερα και τον,ις δε ϊδων την μρα και τον
19,J 19:26,aleph,μητερα,μρα,substitution_morphological,ις ουν ϊδων την μητερα και τον μα θητην παρεστωτα,ις δε ϊδων την μρα και τον μαθητην πα ρεστωτα
19,J 19:26,aleph,μα θητην παρεστωτα,μαθητην πα ρεστωτα,substitution_morphological,ϊδων την μητερα και τον μα θητην παρεστωτα ον ηγαπα λεγει τη μητρι,ϊδων την μρα και τον μαθητην πα ρεστωτα ον ηγαπα και λεγει τη
19,J 19:26,aleph,[ADD],και,addition,μα θητην παρεστωτα ον ηγαπα λεγει τη μητρι γυναι ϊδε,μαθητην πα ρεστωτα ον ηγαπα και λεγει τη μητρι γυναι ϊδου
19,J 19:26,aleph,ϊδε,ϊδου,substitution_morphological,ηγαπα λεγει τη μητρι γυναι ϊδε ο ϋιος σου,και λεγει τη μητρι γυναι ϊδου ο ϋϊος σου
19,J 19:26,A,μητερα,μρα,substitution_morphological,ις ουν ϊδων την μητερα και τον μα θητην παρεστωτα,Ις ουν ιδων την μρα και τον μαθη την παρεστωτα
19,J 19:26,A,μα θητην,μαθη την,substitution_morphological,ϊδων την μητερα και τον μα θητην παρεστωτα ον ηγαπα λεγει τη,ιδων την μρα και τον μαθη την παρεστωτα ον ηγαπα λεγει τη
19,J 19:26,A,μητρι,μρι αυτου,substitution_lexical,παρεστωτα ον ηγαπα λεγει τη μητρι γυναι ϊδε ο ϋιος σου,παρεστωτα ον ηγαπα λεγει τη μρι αυτου γυναι ιδου ο υιος σου
19,J 19:26,A,ϊδε,ιδου,substitution_morphological,ηγαπα λεγει τη μητρι γυναι ϊδε ο ϋιος σου,λεγει τη μρι αυτου γυναι ιδου ο υιος σου
19,J 19:27,P66,ει τα,ειτα,substitution_morphological,ει τα λεγει τω μαθητη ϊ δε,ειτα λεγει τω μαθητη ιδε η
19,J 19:27,P66,ϊ δε,ιδε,substitution_morphological,ει τα λεγει τω μαθητη ϊ δε η μητηρ σου και απ,ειτα λεγει τω μαθητη ιδε η μητηρ' σου και απ
19,J 19:27,P66,μητηρ,μητηρ',substitution_morphological,τω μαθητη ϊ δε η μητηρ σου και απ ε κεινης,λεγει τω μαθητη ιδε η μητηρ' σου και απ εκεινης της
19,J 19:27,P66,ε κεινης,εκεινης,substitution_morphological,η μητηρ σου και απ ε κεινης της ωρας ελαβε¯ ο μαθητης,η μητηρ' σου και απ εκεινης της ωρας ελαβεν ο μαθητης
19,J 19:27,P66,ελαβε¯,ελαβεν,substitution_morphological,απ ε κεινης της ωρας ελαβε¯ ο μαθητης αυτην εις τα,και απ εκεινης της ωρας ελαβεν ο μαθητης αυτην εις τα
19,J 19:27,aleph,ει τα,ειτα,substitution_morphological,ει τα λεγει τω μαθητη ϊ δε,ειτα λεγει τω μαθη τη ειδε
19,J 19:27,aleph,μαθητη ϊ δε,μαθη τη ειδε,substitution_morphological,ει τα λεγει τω μαθητη ϊ δε η μητηρ σου και απ,ειτα λεγει τω μαθη τη ειδε η μητηρ σου και απ
19,J 19:27,aleph,ε κεινης,εκεινης,substitution_morphological,η μητηρ σου και απ ε κεινης της ωρας ελαβε¯ ο μαθητης,η μητηρ σου και απ εκεινης της ωρας ελαβεν αυτη¯ ο
19,J 19:27,aleph,ελαβε¯,ελαβεν αυτη¯,substitution_morphological,απ ε κεινης της ωρας ελαβε¯ ο μαθητης αυτην εις τα,και απ εκεινης της ωρας ελαβεν αυτη¯ ο μαθητης εις τα ϊ
